,Title,Date,Sentiment_VADER,Sentiment_TextBlob,Sentiment_Average
236,The self-driving car industry is abandoning the term “self-driving ... - The Verge,2022-01-26,-0.3818,0.0,-0.1909
234,10 Biggest News Stories of the Week: Lucid Air Blows Past Tesla Model S and Model Y - Cars.com,2022-01-26,0.0,-0.25,-0.125
228,Tesla Reports Record Profit but Warns of Supply Problems - The New York Times,2022-01-26,-0.4939,0.13636363636363635,-0.17876818181818183
232,Tesla's California factory builds more cars than any other US plant - Business Insider,2022-01-26,0.0,0.1875,0.09375
231,Tesla confirms Model Y production has started at Austin factory - Austin American-Statesman,2022-01-26,0.0,0.0,0.0
230,"As production at Tesla's gigafactory ramps up, Austin feels economic ... - Community Impact",2022-01-26,0.0,0.2,0.1
229,Tesla sees record profit as electric car deliveries soar - The Guardian,2022-01-26,0.4404,0.0,0.2202
227,Tesla's Musk sees Cybertruck production delayed to 2023 - Reuters,2022-01-26,-0.2263,0.0,-0.11315
233,"The Lawyer Suing Tesla for Racism at its Fremont, California Plant ... - Bloomberg",2022-01-26,-0.7351,0.0,-0.36755
245,Apple and Tesla supplier Delta Electronics struck by Conti ... - SiliconANGLE News,2022-01-27,-0.25,0.0,-0.125
246,Will Tesla's Dojo Supercomputer Disrupt AI in 2022? - The Motley Fool,2022-01-27,-0.4404,0.6,0.07979999999999998
244,"J.D. Power: Kia Niro EV, Tesla Model 3 have the most satisfied EV owners - Autoblog",2022-01-27,-0.2748,0.5,0.1126
238,Tesla drops more than 11% as investors digest new vehicle delays - CNBC,2022-01-27,0.0,0.3181818181818182,0.1590909090909091
242,"Watch: Tesla HEPA filter, Bioweapon Defense Mode save you from 99.97% particles - HT Auto",2022-01-27,0.5719,0.0,0.28595
241,Musk vows to accelerate Tesla solar and energy storage business in ... - Utility Dive,2022-01-27,0.2732,0.0,0.1366
240,Tesla: Nothing New To See Here - Forbes,2022-01-27,0.0,0.13636363636363635,0.06818181818181818
237,"Elon Musk: Tesla is too busy to work on $25,000 car - Business Insider",2022-01-27,0.0,0.1,0.05
239,Key Takeaways From Tesla's Q4 2021 Earnings - Investopedia,2022-01-27,0.0,0.0,0.0
243,Teen Hacker Explains How He Gained Partial Control Over Tesla Vehicles - CarScoops,2022-01-27,0.3818,-0.05,0.1659
256,What Tesla Could Teach Retailers About Supply Chains - Forbes,2022-01-28,0.0,0.0,0.0
255,Tesla is America’s Best-Selling Luxury Automaker - Kelley Blue Book,2022-01-28,0.0,0.0,0.0
254,"The Grain Of Truth In The Critique Of Musk, Tesla And Full Self Driving (FSD) - Forbes",2022-01-28,0.3182,0.35,0.33409999999999995
253,"Tesla sued by Black worker claiming racism, months after $137 million racial-abuse damages award - The Mercury News",2022-01-28,-0.5423,-0.16666666666666666,-0.3544833333333333
251,Tesla's not working on that $25000 car – here's why - MINING.COM - MINING.com,2022-01-28,0.0,0.0,0.0
250,Cathie Wood's ARK buys the dip in Tesla shares after months of ... - Reuters,2022-01-28,0.296,0.0,0.148
249,Tesla Will Support FSD Licensing For Other Manufacturers - CleanTechnica,2022-01-28,0.4019,-0.125,0.13845
248,Musk Calls Biden 'A Damp Sock Puppet' As Tesla Shares Tank - Forbes,2022-01-28,0.296,0.0,0.148
247,Analyst Opinion Is Divided After Tesla's Earnings Call - Investopedia,2022-01-28,0.0,0.0,0.0
252,"Tesla is selling a microphone for in-car karaoke, but only in China - TechCrunch",2022-01-28,0.0,0.0,0.0
265,Celebrity Chef Cooks Wagyu Steaks in His Tesla For Clout ... - autoevolution,2022-01-29,0.0,0.0,0.0
266,Da li će proizvođači EV modela ispuniti berzanska očekivanja? - Danas,2022-01-29,0.0,0.0,0.0
264,Tesla Is the Singularity - Torque News,2022-01-29,0.0,0.0,0.0
262,Tesla Model 3 recalled in large numbers due Trunk Lid Harness issues - Gizchina.com,2022-01-29,0.0,0.04464285714285714,0.02232142857142857
257,"Will The $25,000 Tesla Ever Really Happen? - Forbes",2022-01-29,0.0,0.2,0.1
261,Tesla Megachargers now installed at Frito-Lay - Drive Tesla Canada,2022-01-29,0.0,0.0,0.0
260,Tesla releases microphone for in-car karaoke alongside Chinese ... - Notebookcheck.net,2022-01-29,0.0,0.0,0.0
263,Tesla To Reach Terawatt-hour Production In Stationary Storage - Torque News,2022-01-29,0.0258,0.0,0.0129
259,"Tesla Trademarks Branded Headphones, Speakers – Even Megaphones! - CleanTechnica",2022-01-29,0.0,0.0,0.0
258,Here's how much each Tesla electric car costs to make - HT Auto,2022-01-30,0.0,0.2,0.1
276,World EV Sales — Tesla Model 3 Wins 4th Consecutive Best Seller Title in Record Year - CleanTechnica,2022-01-30,0.836,0.65,0.743
275,The Average Cost Of Building A Tesla Revealed In Year-End Earnings Report - CleanTechnica,2022-01-30,0.0,-0.15,-0.075
274,"These two EVs cost nearly $300,000 combined — here's what happens when you drag race them - CNBC",2022-01-30,-0.2263,0.0,-0.11315
273,Elon Musk says Tesla's humanoid robot could eventually outgrow its ... - The Khaama Press News Agency,2022-01-30,0.0,0.0,0.0
268,Tesla Cybertruck customers frustrated by delays but prepared to wait - Business Insider,2022-01-30,0.0387,-0.7,-0.33065
267,Musk Left California But It Still Loves Tesla: Brand Has 75% Share ... - Forbes,2022-01-30,0.8338,0.0,0.4169
272,Tesla almost beats Toyota as complete 2021 electric vehicle sales figures revealed - The Driven,2022-01-31,0.0,0.1,0.05
271,New electric vehicle sales triple in Australia with Tesla outstripping other makers - The Guardian,2022-01-31,0.0,0.005681818181818177,0.0028409090909090884
270,Tesla accused of inflating sales numbers in Australia days after ... - Drive,2022-01-31,-0.296,0.0,-0.148
269,Why isn't India fulfilling Elon Musk's wish for a duty cut? - Quartz,2022-01-31,0.1531,0.0,0.07655
285,"Cathie Wood Buys More Robinhood And Tesla, Tells Investors To Take ‘Advantage’ Of Volatility - Forbes",2022-02-01,0.0,0.5,0.25
284,Tesla's $188 karaoke mics sold out within hour of launch: report - Business Insider,2022-02-01,0.0,0.0,0.0
283,How Tesla built its Buffalo workforce beyond solar to dodge a big ... - Buffalo News,2022-02-01,0.0,0.0,0.0
286,VIDEO: What charging a non-Tesla on a Supercharger is like - Business Insider,2022-02-01,0.3612,0.0,0.1806
281,Thousands urge Biden to acknowledge Tesla's EV leadership - Business Insider,2022-02-01,0.0,0.0,0.0
280,"Tesla's record Model 3 sales claim in Australia was wrong, resulting ... - Notebookcheck.net",2022-02-01,-0.4767,-0.5,-0.48835
279,Tesla's inflated Australian delivery numbers - Financial Times,2022-02-01,0.0,0.0,0.0
278,Tesla recalls nearly 54000 vehicles that may disobey stop signs - Reuters,2022-02-01,-0.296,0.1,-0.09799999999999999
277,"Tesla recalls all 53,822 vehicles with its 'full self-driving' feature - CNN",2022-02-01,0.0,0.35,0.175
282,Elon Musk says his tweet about taking Tesla private was ‘entirely truthful’ | Mint - Mint,2022-02-02,0.0,0.25,0.125
295,"Tesla: German teenager hacks into third-party app to start cars, play music and flash headlights - 7NEWS",2022-02-02,0.34,0.0,0.17
294,Warren Buffett’s BYD vs. Elon Musk’s Tesla - CleanTechnica,2022-02-02,0.0,0.0,0.0
293,The First Long-Distance Road Trip In A New Tesla Model Y - CleanTechnica,2022-02-02,0.0,0.19318181818181818,0.09659090909090909
296,Beating Tesla’s Design Threat: How The Auto Industry Should Learn From Honeywell and Nest - Forbes,2022-02-02,-0.7506,0.0,-0.3753
291,Elon Musk’s ‘science fiction’: Top analyst calculates Tesla’s true worth is just $138 a share - Fortune,2022-02-02,0.7717,0.3833333333333333,0.5775166666666667
290,Elon Musk says his tweet about taking Tesla private was 'entirely truthful' - Business Standard,2022-02-02,0.5095,0.16666666666666666,0.3380833333333333
289,Musk defends Tesla going-private tweet in 2018 as 'truthful' - Reuters,2022-02-02,0.0,0.5,0.25
288,Tesla agrees to recall 54000 vehicles over 'rolling stop' feature in ... - Repairer Driven News,2022-02-02,-0.1027,0.0,-0.05135
292,"Musk tweet on union campaign not illegal threat, says Tesla lawyer - Reuters",2022-02-02,0.6908,0.25,0.4704
287,Tesla ‘phantom braking’ reports have soared since November. A ... - The Washington Post,2022-02-02,0.0,0.0,0.0
297,Tesla recalls 50000 cars that disobey stop signs in self-driving mode - New Scientist,2022-02-03,-0.296,0.13636363636363635,-0.07981818181818182
298,"Tesla recalls over 800,000 vehicles for seat belt chime problem - CNBC",2022-02-03,-0.4019,0.0,-0.20095
299,Tesla owners complain about 'phantom braking.' Federal safety regulator considers a probe - CNN,2022-02-03,0.0772,0.0,0.0386
300,Tesla plans to build cathode building at Texas Gigafactory - Reuters,2022-02-03,0.0,0.0,0.0
302,Tesla owners are more Republican than you'd think - kuna noticias y kuna radio,2022-02-03,0.0,0.5,0.25
303,Driver of Tesla fleeing from Pinellas Deputies crashes into Belleair ... - IONTB,2022-02-03,0.0,0.0,0.0
304,"Tesla buys German railway line, plans passenger trains - TRAINS Magazine",2022-02-03,0.0,0.0,0.0
305,Tesla identified for Atlantic North center | Jax Daily Record - Jacksonville Daily Record,2022-02-03,0.0,-0.03333333333333333,-0.016666666666666666
306,Tesla Sales To Be Larger Than GM and Ford Combined By 2027 ... - Yahoo Finance,2022-02-03,0.0,0.0,0.0
314,The Land Rover Defender with the Heart of a Tesla - Car and Driver,2022-02-04,0.1027,0.0,0.05135
316,Mullen FIVE - HotCars,2022-02-04,0.0,0.0,0.0
313,Tesla Supercharger Map: How to find a Tesla Supercharger - Tom's Guide,2022-02-04,0.0,0.0,0.0
315,"Illinois, Carle partnership kicks off intracranial hemorrhage research ... - Beckman Institute",2022-02-04,0.0,0.0,0.0
311,Elon Musk swears Tesla’s self-driving cars are safe. So why is the ... - Vox.com,2022-02-04,0.4767,0.5,0.48835
312,Firefighters Battle Two-Alarm Blaze at Tesla Factory in Fremont - MotorTrend,2022-02-04,-0.3818,0.0,-0.1909
301,Why Biden doesn’t want to talk about Tesla - Sydney Morning Herald,2022-02-04,0.0772,0.0,0.0386
307,"Tesla Recall Buckles In Nearly 820,000 Cars For Seat Belt Reminder Fault - MotorTrend",2022-02-04,-0.4019,0.1,-0.15094999999999997
310,"Tesla's Elon Musk Has a Dire Warning for Nio, Rivian, and Lucid - TheStreet",2022-02-04,-0.6597,0.0,-0.32985
308,Why Elon Musk and Joe Biden both love EVs but can't stand each other - CNN,2022-02-04,0.3818,0.1875,0.28464999999999996
309,Tesla has another setback in India. Now what? | Mint - Mint,2022-02-04,0.0,0.0,0.0
324,Ceci n’est PAS un resto italien | Manger - 7sur7.be,2022-02-05,0.0,0.0,0.0
323,The Fastest EVs in the World and the Supercars They Put to Shame - MotorBiscuit,2022-02-05,-0.4767,0.0,-0.23835
317,Elon Musk jet-tracking teen turns down offer of free Tesla - Business Insider,2022-02-05,0.5106,0.08148148148148147,0.29604074074074077
320,Tesla Profitability Is About To Go Through the Roof - Torque News,2022-02-05,0.2732,0.0,0.1366
319,"Tesla Model 3 World's Best-selling Electric Car 2021, Fourth Year In A Row - Torque News",2022-02-05,0.0,0.0,0.0
318,Tesla Electric Vehicle Connection Buries Ford’s Solid-State Battery News - CleanTechnica,2022-02-05,0.0,0.0,0.0
322,Tesla presenta un micrófono para cantar karaoke en el coche - Auto Bild España,2022-02-05,0.0,0.0,0.0
321,Tesla’s call for tax breaks in India hits a fresh bump: Report - HT Auto,2022-02-06,0.3182,0.3,0.3091
328,"Deputies: Stafford man who hit Tesla charged with DUI, hit-and-run - WTOP",2022-02-06,-0.2023,0.0,-0.10115
330,Tesla Superchargers vs. Electrify America: Which is The Better EV ... - MUO - MakeUseOf,2022-02-06,0.4404,0.5,0.4702
331,What Ford and Tesla's Digital Presence Can Teach Us - Entrepreneur,2022-02-06,0.0,0.0,0.0
332,Tesla's Compact Soda Can-Sized Battery Heading To Production - CarBuzz,2022-02-06,0.0,0.0,0.0
333,Tesla Charges Hong Kong Client $22000 for Flooded Battery That ... - autoevolution,2022-02-06,-0.2732,0.0,-0.1366
334,"Tesla Model 3 Drag Races Tuned BMW 3 Series, Gets Badly ... - autoevolution",2022-02-06,-0.6124,-0.3999999999999999,-0.5062
340,"Tesla hired more than 28,500 full-time employees in 2021 - MarketWatch",2022-02-07,0.0,0.5,0.25
344,Tesla Achieves The Top Ranking In The Industrial Digital Transformation Top 25 Report - Forbes,2022-02-07,0.3818,0.3333333333333333,0.35756666666666664
342,Tesla charges up matching contribution for 401(k) plan - Pensions & Investments,2022-02-07,-0.2732,0.0,-0.1366
339,Tesla adds speed bump visualizations to non-FSD Beta cars in ... - Drive Tesla Canada,2022-02-07,0.0,0.0,0.0
341,"Tesla “recalls” more than 800,000 vehicles in the United States - Gizchina.com",2022-02-07,0.4215,0.5,0.46075
337,Tesla cut steering component from some cars to deal with chip ... - Reuters,2022-02-07,-0.2732,0.0,-0.1366
336,Tesla Records $101M Impairment Loss on Bitcoin Holdings for 2021 - CoinDesk,2022-02-07,-0.3182,0.0,-0.1591
325,"Once niche, Tesla capitalises on Japan’s late embrace of EVs - Al Jazeera English",2022-02-07,0.3182,-0.15,0.0841
335,Tesla says it held nearly $2 billion worth of bitcoin at the end of 2021 - CNBC,2022-02-07,0.2263,0.2,0.21315
327,"Why Tesla is not going to build a low cost EV any time soon, if ever - The Driven",2022-02-07,-0.2732,0.0,-0.1366
329,Tesla said to be developing app store to rival Apple and Android - The Driven,2022-02-07,0.0,0.0,0.0
326,Tesla Takes Over The Japanese Pure Electric Vehicles Market Because Of The Government’s Late Decision - Gizchina.com,2022-02-07,0.0,-0.02857142857142857,-0.014285714285714285
338,Tesla FSD Beta Caught Hitting Something On Camera For The First ... - Jalopnik,2022-02-07,0.0,0.25,0.125
353,Filings show new hints of Tesla battery plans at Austin factory - Austin American-Statesman,2022-02-08,0.0,0.13636363636363635,0.06818181818181818
352,Tesla owns its service centers — a unique business model that may be reaching its limit - CNBC,2022-02-08,0.2023,0.375,0.28865
351,Volvo adopts Tesla's megacasting process for building electric cars - Business Insider,2022-02-08,0.1779,0.0,0.08895
349,Tesla Quietly Removed Steering Components From New Cars Over ... - The Drive,2022-02-08,0.0,0.06818181818181818,0.03409090909090909
348,Two U.S. senators raise 'significant concerns' with Tesla driving ... - Reuters,2022-02-08,0.2023,0.375,0.28865
347,Biden finally acknowledges Tesla's EV leadership after a year of silence - CNBC,2022-02-08,0.0,0.0,0.0
346,"After months of complaint by Elon Musk, Biden acknowledges Tesla - Reuters",2022-02-08,-0.296,-0.3,-0.298
345,Tesla Reports Almost $2B in Bitcoin Holdings in 2021 - Investopedia,2022-02-08,0.0,0.0,0.0
343,2022 Tesla Model Y: Rear-wheel-drive model updated in China - Drive,2022-02-08,0.0,0.0,0.0
350,Tesla pulled non-critical steering component from some China-built cars to combat chip shortage - TESLARATI,2022-02-08,-0.5267,0.0,-0.26335
362,"Tesla design chief takes shot at Apple, claims there's 'nothing to look forward to' - AppleInsider",2022-02-09,0.0,0.0,0.0
364,Understanding Tesla's Risk Factors - TipRanks.com - TipRanks,2022-02-09,-0.2732,0.0,-0.1366
363,Tesla already wants to expand its $1.1 billion Austin-area plant - San Antonio Express-News,2022-02-09,0.3182,0.2,0.2591
361,Will Tesla Make Uber and Lyft Obsolete? - Torque News,2022-02-09,-0.3535,0.0,-0.17675
354,Pokimane is Giving Away a Tesla - GameRant,2022-02-09,0.34,0.0,0.17
359,"Tesla Autopilot Crashes Into Police Car, Hits Cop as Driver 'Watches ... - Newsweek",2022-02-09,0.0,0.0,0.0
358,"Four years ago, Elon Musk sent a Tesla to space. What happened to ... - ZME Science",2022-02-09,0.0,0.0,0.0
357,Transportation chief Pete Buttigieg credits Musk's Tesla for helping make EVs 'possible in America' - CNBC,2022-02-09,0.5719,0.0,0.28595
356,"California sues Tesla, alleging racial discrimination, harassment - The Washington Post",2022-02-09,-0.5423,0.0,-0.27115
355,"Tesla recalls over 26,600 cars over windshield defroster software error - CNBC",2022-02-09,-0.4019,0.0,-0.20095
360,2019 Gardena crash was a perfect storm for Tesla's imperfect Autopilot - Autoblog,2022-02-09,-0.0772,1.0,0.4614
372,Elon Musk's US tax bill: $11 billion. Tesla's: $0 - CNN,2022-02-10,0.0,0.0,0.0
374,TESLA's BRIAN WHEAT Reconnects With Ex-TESLA Guitarist ... - BLABBERMOUTH.NET,2022-02-10,0.0,0.0,0.0
371,Tesla throws shade at Apple design (and it might have a point) - Creative Bloq,2022-02-10,0.4404,0.5,0.4702
365,Tesla recalls over 500000 U.S. vehicles to fix pedestrian warning ... - Reuters,2022-02-10,-0.34,0.0,-0.17
369,Is Tesla Stock a Buy? - The Motley Fool,2022-02-10,-0.4404,0.6,0.07979999999999998
370,Top Tesla engineer Alan Clarke hired by Ford as EV fight heats up - Detroit Free Press,2022-02-10,0.3612,0.45,0.4056
368,"California sues Tesla for alleged discrimination, racial slurs at plant - PBS NewsHour",2022-02-10,0.0,-0.1,-0.05
367,Tesla Is Crazy To Not Make Full Use Of Maps To Improve ‘F’ Self-Driving - Forbes,2022-02-10,0.128,-0.125,0.0015000000000000013
366,Tesla updates Boombox feature to comply with pedestrian safety rules - Business Insider,2022-02-10,0.4215,0.0,0.21075
383,Tesla forced to recall 580000 vehicles due to controversial ... - Car Dealer Magazine,2022-02-11,-0.5859,0.041666666666666664,-0.2721166666666667
382,Nighthawk utility-scale storage facility to use Tesla Megapack - pv magazine USA,2022-02-11,0.0,0.0,0.0
381,GM Has a New Weapon Against Tesla - TheStreet,2022-02-11,-0.296,0.13636363636363635,-0.07981818181818182
384,13-year-old entrepreneur starts business to buy Tesla 'dream car' - Stuff,2022-02-11,0.25,0.0,0.125
379,"transforming tesla's cybertruck into an amphibious, high ... - Designboom",2022-02-11,0.0,0.16,0.08
