Date,Close/Last,Volume,Open,High,Low,PriceDifference
07/05/2022,233.0666,84779108,$223.00,$233.1466,$216.1667,1.33329999999998
07/01/2022,227.2633,74460457,$227.00,$230.23,$222.12,-5.803300000000007
06/30/2022,224.4733,94600449,$224.51,$229.4566,$218.8633,-2.789999999999992
06/29/2022,228.49,82897268,$230.50,$231.1733,$222.2733,4.016700000000014
06/28/2022,232.6633,90666519,$244.4833,$249.97,$232.3433,4.173299999999983
06/27/2022,244.92,89178309,$249.3666,$252.07,$242.5655,12.256699999999995
06/24/2022,245.7066,95770720,$237.4683,$246.0666,$236.0866,0.7866000000000213
06/23/2022,235.07,104202700,$237.905,$239.3166,$228.6366,-10.636600000000016
06/22/2022,236.0866,101527270,$234.5033,$246.8333,$233.8266,1.016600000000011
06/21/2022,237.0366,122792982,$224.6033,$243.5773,$224.3333,0.9499999999999886
06/17/2022,216.76,92641779,$213.4333,$220.9694,$213.1966,-20.276600000000002
06/16/2022,213.1,107390711,$222.7366,$225.1666,$208.6933,-3.6599999999999966
06/15/2022,233.0,119131962,$220.9166,$235.6633,$218.15,19.900000000000006
06/14/2022,220.89,97988800,$218.2866,$226.33,$211.7366,-12.110000000000014
06/13/2022,215.7366,102767260,$223.1666,$226.6333,$214.6833,-5.153399999999976
06/10/2022,232.23,98090920,$235.1566,$239.50,$227.9133,16.49339999999998
06/09/2022,239.7066,96491320,$249.34,$255.5466,$239.3266,7.476600000000019
06/08/2022,241.8666,76210628,$240.0866,$249.9633,$239.1766,2.1599999999999966
06/07/2022,238.8866,72808597,$234.00,$239.9966,$230.0933,-2.980000000000018
06/06/2022,238.28,84204518,$244.3533,$244.8666,$234.35,-0.606599999999986
06/03/2022,234.5166,112393751,$243.225,$247.7966,$233.4178,-3.76339999999999
06/02/2022,258.3333,93473139,$244.1566,$264.21,$242.0666,23.816699999999997
06/01/2022,246.79,77247968,$251.72,$257.3266,$243.64,-11.543300000000016
05/31/2022,252.7533,101914390,$257.9466,$259.60,$244.7433,5.963300000000004
05/27/2022,253.21,89294979,$241.0833,$253.2666,$240.177,0.4567000000000121
05/26/2022,235.91,106003361,$220.4733,$239.5566,$217.8866,-17.30000000000001
05/25/2022,219.6,92139339,$207.95,$223.1066,$207.67,-16.310000000000002
05/24/2022,209.3866,89092539,$217.8433,$217.9733,$206.8566,-10.213400000000007
05/23/2022,224.9666,88903659,$218.34,$226.6517,$212.6866,15.580000000000013
05/20/2022,221.3,144973334,$237.9966,$240.5273,$211.00,-3.6665999999999883
05/19/2022,236.4733,90296679,$235.6666,$244.6666,$231.37,15.173299999999983
05/18/2022,236.6033,87811809,$248.1733,$253.50,$233.6033,0.12999999999999545
05/17/2022,253.87,80236118,$249.12,$254.8266,$242.95,17.266700000000014
05/16/2022,241.4566,86098539,$255.72,$256.5866,$239.6961,-12.413399999999996
05/13/2022,256.53,92150739,$257.8266,$262.4499,$250.5216,15.073399999999964
05/12/2022,242.6666,140312864,$233.6666,$253.22,$226.6666,-13.863399999999984
05/11/2022,244.6666,97224460,$265.00,$269.9233,$242.40,2.0
05/10/2022,266.68,84401648,$273.1033,$275.12,$258.0833,22.01340000000002
05/09/2022,262.37,90810219,$278.8166,$281.8766,$260.3833,-4.310000000000002
05/06/2022,288.55,72903127,$295.6666,$296.00,$281.035,26.180000000000007
05/05/2022,291.0933,92519199,$313.07,$315.20,$285.90,2.543299999999988
05/04/2022,317.54,81643718,$301.3133,$318.50,$295.0933,26.44670000000002
05/03/2022,303.0833,63709596,$301.06,$308.0266,$296.1966,-14.456700000000012
05/02/2022,300.98,75781388,$286.9233,$302.1199,$282.6766,-2.10329999999999
04/29/2022,290.2533,88133019,$300.75,$311.4666,$290.00,-10.726699999999994
04/28/2022,292.5033,124948542,$299.9933,$300.00,$273.90,2.25
04/27/2022,293.8366,76956398,$299.5266,$306.00,$292.4533,1.3332999999999515
04/26/2022,292.14,136133684,$331.81,$333.3333,$291.6666,-1.6965999999999894
04/25/2022,332.6733,68341357,$326.3233,$336.2066,$325.10,40.5333
04/22/2022,335.0166,69696577,$338.3033,$344.95,$331.3333,2.3432999999999993
04/21/2022,336.26,105416351,$358.2433,$364.0733,$332.1383,1.2434000000000083
04/20/2022,325.7333,70711327,$343.3333,$344.6666,$325.0833,-10.526700000000005
04/19/2022,342.7166,49847825,$335.02,$344.98,$331.775,16.983300000000042
04/18/2022,334.7633,51715235,$329.6766,$338.3066,$324.47,-7.953300000000013
04/14/2022,328.3333,58422426,$333.0966,$337.5699,$327.3966,-6.430000000000007
04/13/2022,340.79,55121226,$327.025,$342.08,$324.3656,12.456700000000012
04/12/2022,328.9833,65976097,$332.5466,$340.3973,$325.5333,-11.806700000000035
04/11/2022,325.31,59357226,$326.80,$336.156,$324.88,-3.6732999999999834
04/08/2022,341.83,55013706,$347.7366,$349.48,$340.8116,16.519999999999982
04/07/2022,352.42,79447058,$350.7966,$358.8633,$340.5133,10.590000000000032
04/06/2022,348.5866,89348559,$357.8233,$359.6666,$342.5666,-3.83340000000004
04/05/2022,363.7533,80075018,$378.7666,$384.29,$362.4333,15.166700000000048
04/04/2022,381.8166,82177718,$363.1266,$383.3033,$357.51,18.06329999999997
04/01/2022,361.53,54263225,$360.3833,$364.9166,$355.5466,-20.28660000000002
03/31/2022,359.2,48992765,$364.8566,$367.7133,$358.8803,-2.329999999999984
03/30/2022,364.6633,59865006,$363.7233,$371.3166,$361.3333,5.463300000000004
03/29/2022,366.5233,73614817,$369.33,$371.59,$357.7033,1.8600000000000136
03/28/2022,363.9466,102506080,$355.0333,$365.9599,$351.20,-2.5767000000000166
03/25/2022,336.88,62031546,$336.00,$340.5999,$332.44,-27.066599999999994
03/24/2022,337.9733,68920897,$336.5766,$341.4966,$329.60,1.0932999999999993
03/23/2022,333.0366,120676152,$326.6466,$346.90,$325.4666,-4.936699999999973
03/22/2022,331.3266,105868571,$310.00,$332.62,$307.25,-1.7100000000000364
03/21/2022,307.0533,81981668,$304.9933,$314.2833,$302.3633,-24.273300000000006
03/18/2022,301.7966,100414210,$291.4966,$302.6166,$289.13,-5.256699999999967
03/17/2022,290.5333,66582967,$276.9966,$291.6666,$275.2392,-11.263300000000015
03/16/2022,280.0766,84028838,$269.6666,$280.6666,$267.42,-10.456700000000012
03/15/2022,267.2966,66841147,$258.4233,$268.5233,$252.19,-12.779999999999973
03/14/2022,255.4566,71152267,$260.2033,$266.90,$252.0133,-11.840000000000003
03/11/2022,265.1166,67037167,$280.0656,$281.2673,$264.59,9.659999999999997
03/10/2022,279.4333,58648656,$283.8166,$284.8166,$270.12,14.316699999999969
03/09/2022,286.3233,59183976,$279.8266,$286.8533,$277.3366,6.890000000000043
03/08/2022,274.8,80399108,$265.1766,$283.33,$260.7233,-11.523300000000006
03/07/2022,268.1933,72494167,$285.4333,$288.7133,$268.19,-6.606699999999989
03/04/2022,279.43,67179877,$283.0333,$285.2166,$275.0536,11.236699999999985
03/03/2022,279.7633,61623516,$292.9233,$295.4796,$277.5333,0.33330000000000837
03/02/2022,293.2966,74643457,$290.71,$295.4933,$281.424,13.533299999999997
03/01/2022,288.1233,74766877,$289.8933,$296.6266,$284.5933,-5.17330000000004
02/28/2022,290.1433,99006880,$271.67,$292.2866,$271.5691,2.0200000000000387
02/25/2022,269.9566,76067768,$269.7433,$273.1666,$260.8001,-20.18670000000003
02/24/2022,266.9233,135322304,$233.4633,$267.4933,$233.3333,-3.033299999999997
02/23/2022,254.68,95257030,$276.81,$278.4332,$253.52,-12.243299999999977
02/22/2022,273.8433,83288198,$278.0433,$285.5779,$267.0333,19.163299999999992
02/18/2022,285.66,68501857,$295.3333,$295.6233,$279.2033,11.816700000000026
02/17/2022,292.1166,55178436,$304.42,$306.1666,$291.3666,6.45659999999998
02/16/2022,307.7966,51294395,$304.6833,$308.8099,$300.4033,15.680000000000007
02/15/2022,307.4766,57649536,$300.00,$307.6666,$297.7924,-0.3199999999999932
02/14/2022,291.92,67756417,$287.19,$299.6266,$284.3833,-15.556600000000003
02/11/2022,286.6666,79645868,$303.21,$305.32,$283.5666,-5.253399999999999
02/10/2022,301.5166,66126847,$302.79,$314.6033,$298.90,14.849999999999966
02/09/2022,310.6666,52259555,$311.6666,$315.4233,$306.6666,9.150000000000034
02/08/2022,307.3333,50729015,$301.8433,$308.7633,$298.2666,-3.3333000000000084
02/07/2022,302.4466,60994476,$307.93,$315.9233,$300.9029,-4.886700000000019
02/04/2022,307.7733,73625467,$299.0733,$312.1666,$293.7233,5.326700000000017
02/03/2022,297.0466,78855578,$294.00,$312.3333,$293.5066,-10.726699999999994
02/02/2022,301.8866,66793057,$309.3933,$310.50,$296.47,4.839999999999975
02/01/2022,310.4166,73138357,$311.7366,$314.5666,$301.6666,8.53000000000003
01/31/2022,312.24,104436100,$290.9033,$312.6633,$287.35,1.8233999999999924
01/28/2022,282.1166,134788963,$277.1866,$285.8333,$264.0033,-30.123400000000004
01/27/2022,276.3666,147109575,$311.12,$311.7966,$276.3333,-5.75
01/26/2022,312.47,104867290,$317.4766,$329.23,$302.00,36.10340000000002
01/25/2022,306.1333,86595909,$304.7333,$317.0866,$301.07,-6.3367000000000075
01/24/2022,310.0,152375145,$301.5866,$311.171,$283.8233,3.8666999999999803
01/21/2022,314.6333,103416040,$332.1133,$334.85,$313.50,4.63330000000002
01/20/2022,332.09,70488757,$336.5766,$347.22,$331.3333,17.456699999999955
01/19/2022,331.8833,75442508,$347.235,$351.5566,$331.6666,-0.20669999999995525
01/18/2022,343.5033,66989407,$342.2016,$356.9299,$338.6866,11.620000000000005
01/14/2022,349.87,72924427,$339.96,$350.6666,$337.7929,6.36669999999998
01/13/2022,343.8533,97209790,$369.6883,$371.8666,$342.1797,-6.016700000000014
01/12/2022,368.74,83739038,$359.6166,$371.6133,$357.53,24.88670000000002
01/11/2022,354.8,66063217,$351.2233,$358.6166,$346.2733,-13.939999999999998
01/10/2022,352.7066,91814889,$333.3333,$353.0333,$326.6666,-2.093400000000031
01/07/2022,342.32,84164768,$360.1233,$360.3099,$336.6666,-10.386599999999987
01/06/2022,354.9,90336489,$359.00,$362.6666,$340.1666,12.579999999999984
01/05/2022,362.7066,80119808,$382.2166,$390.1133,$360.3367,7.806600000000003
01/04/2022,383.1966,100248280,$396.5166,$402.6666,$374.35,20.49000000000001
01/03/2022,399.9266,104686060,$382.5833,$400.3566,$378.68,16.730000000000018
12/31/2021,352.26,40733644,$357.8148,$360.6666,$351.53,-47.66660000000002
12/30/2021,356.78,47040935,$353.7766,$365.1833,$351.05,4.519999999999982
12/29/2021,362.0633,56154066,$366.2133,$368.00,$354.7133,5.283300000000054
12/28/2021,362.8233,60323916,$369.83,$372.9999,$359.4733,0.7599999999999909
12/27/2021,364.6466,71145817,$357.89,$372.3333,$356.905,1.8232999999999606
12/23/2021,355.6666,92713299,$335.60,$357.6589,$332.52,-8.979999999999961
12/22/2021,336.29,93634089,$321.8866,$338.5533,$319.0166,-19.376599999999996
12/21/2021,312.8433,71517937,$305.6233,$313.1666,$295.3733,-23.44670000000002
12/20/2021,299.98,56480016,$303.5666,$307.2294,$297.7966,-12.863299999999981
12/17/2021,310.8566,100880260,$304.9233,$320.2199,$303.0133,10.876599999999996
12/16/2021,308.9733,82771448,$331.50,$331.66,$307.2833,-1.8833000000000197
12/15/2021,325.33,75169238,$317.7366,$326.2499,$309.4167,16.35669999999999
12/14/2021,319.5033,70806277,$315.00,$322.1366,$310.00,-5.82669999999996
12/13/2021,322.1366,78595508,$333.6966,$335.00,$317.14,2.633299999999963
12/10/2021,339.01,59664366,$336.25,$340.3265,$327.51,16.873400000000004
12/09/2021,334.6,59438496,$353.5466,$354.1633,$334.12,-4.409999999999968
12/08/2021,356.32,41906374,$350.9033,$357.46,$344.3333,21.71999999999997
12/07/2021,350.5833,56084586,$348.0666,$352.5579,$342.27,-5.736699999999985
12/06/2021,336.3366,81663128,$333.8366,$340.5466,$316.8333,-14.246700000000033
12/03/2021,338.3233,92322009,$361.5966,$363.5251,$333.4033,1.9867000000000417
12/02/2021,361.5333,73114867,$366.3533,$371.00,$352.2166,23.20999999999998
12/01/2021,365.0,68804107,$386.8983,$390.9466,$363.5866,3.466700000000003
11/30/2021,381.5866,81276128,$381.4566,$389.3333,$372.6666,16.586599999999976
11/29/2021,378.9966,58393416,$366.9966,$380.89,$366.73,-2.589999999999975
11/26/2021,360.64,35042674,$366.49,$369.5942,$360.3333,-18.356600000000014
11/24/2021,372.0,67680727,$360.13,$377.59,$354.00,11.360000000000014
11/23/2021,369.6766,108515111,$389.17,$393.4999,$354.2333,-2.3233999999999924
11/22/2021,385.6233,99217540,$387.4433,$400.65,$377.4766,15.946699999999964
11/19/2021,379.02,64926786,$366.29,$379.5733,$364.2333,-6.60329999999999
11/18/2021,365.46,62696796,$368.85,$370.6666,$358.34,-13.560000000000002
11/17/2021,363.0033,94336119,$354.5033,$373.2133,$351.8333,-2.4566999999999553
11/16/2021,351.5766,79627088,$334.4366,$352.3999,$334.06,-11.42670000000004
11/15/2021,337.7966,104326960,$339.21,$343.9933,$326.20,-13.779999999999973
11/12/2021,344.4733,76719458,$349.1666,$351.50,$339.7333,6.6766999999999825
11/11/2021,354.5033,67189717,$367.59,$368.3233,$351.56,10.03000000000003
11/10/2021,355.9833,128408173,$336.8033,$359.3666,$329.1033,1.4799999999999613
11/09/2021,341.1666,177317538,$391.20,$391.50,$337.1733,-14.816699999999969
11/08/2021,387.6466,100337170,$383.2616,$399.00,$377.6666,46.47999999999996
11/05/2021,407.3633,64886436,$409.3333,$413.29,$402.6666,19.716700000000003
11/04/2021,409.97,76192238,$411.47,$414.4966,$405.6666,2.606700000000046
11/03/2021,404.62,103885570,$392.4433,$405.13,$384.2066,-5.350000000000023
11/02/2021,390.6666,128213413,$386.4516,$402.8633,$382.00,-13.953399999999988
11/01/2021,402.8633,168146177,$381.6666,$403.25,$372.8866,12.196699999999964
10/29/2021,371.3333,89755269,$360.62,$371.7366,$357.735,-31.529999999999973
10/28/2021,359.0133,81639518,$356.1016,$360.3333,$351.40,-12.319999999999993
10/27/2021,345.9533,115579392,$346.5533,$356.96,$343.5933,-13.060000000000002
10/26/2021,339.4766,187244929,$341.5633,$364.98,$333.8133,-6.476699999999994
10/25/2021,341.62,188556319,$316.8433,$348.34,$314.7333,2.1433999999999855
10/22/2021,303.2266,68642527,$298.50,$303.3333,$296.9866,-38.393399999999986
10/21/2021,298.0,94444359,$285.3333,$300.00,$285.1682,-5.226600000000019
10/20/2021,288.6,42096154,$288.45,$289.83,$285.7933,-9.399999999999977
10/19/2021,288.09,52143395,$292.51,$292.65,$287.5033,-0.5100000000000477
10/18/2021,290.0366,72621727,$283.93,$291.7533,$283.8233,1.9466000000000463
10/15/2021,281.01,56773716,$274.5793,$281.07,$274.1166,-9.02660000000003
10/14/2021,272.7733,36741514,$271.83,$273.4166,$271.1167,-8.236699999999985
10/13/2021,270.36,42360244,$270.1566,$271.8033,$268.5933,-2.4132999999999925
10/12/2021,268.5733,66060127,$266.9766,$270.7733,$265.5233,-1.7866999999999962
10/11/2021,263.98,42600964,$262.55,$267.08,$261.8333,-4.593299999999999
10/08/2021,261.83,50215805,$265.4033,$265.46,$260.3033,-2.150000000000034
10/07/2021,264.5366,57587346,$261.82,$268.3333,$261.1266,2.706600000000037
10/06/2021,260.9166,43898314,$258.7333,$262.22,$257.74,-3.6200000000000045
10/05/2021,260.1966,55297896,$261.5986,$265.77,$258.0666,-0.7200000000000273
10/04/2021,260.51,91450029,$265.50,$268.9899,$258.7066,0.31340000000000146
10/01/2021,258.4066,51094235,$259.4666,$260.26,$254.53,-2.103399999999965
09/30/2021,258.4933,53867885,$260.3333,$263.0435,$258.3333,0.0866999999999507
09/29/2021,260.4366,62828646,$259.9333,$264.50,$256.8933,1.943300000000022
09/28/2021,259.1866,76144268,$262.40,$265.2133,$255.3933,-1.25
09/27/2021,263.7866,84211988,$257.7066,$266.3333,$256.4366,4.600000000000023
09/24/2021,258.13,64119066,$248.63,$258.2666,$248.1866,-5.656600000000026
09/23/2021,251.2133,35842594,$251.6666,$252.7333,$249.3066,-6.916699999999992
09/22/2021,250.6466,45378815,$247.8421,$251.2233,$246.3733,-0.5666999999999973
09/21/2021,246.46,48992165,$244.93,$248.2466,$243.48,-4.1865999999999985
09/20/2021,243.39,74272957,$244.8525,$247.3333,$239.5416,-3.0700000000000216
09/17/2021,253.1633,84612548,$252.3833,$253.68,$250.00,9.773300000000006
09/16/2021,252.33,41770174,$250.9433,$252.97,$249.2033,-0.83329999999998
09/15/2021,251.9433,46073075,$248.3333,$252.2866,$246.12,-0.3867000000000189
09/14/2021,248.1633,55574646,$247.5233,$251.49,$245.4666,-3.780000000000001
09/13/2021,247.6666,68857447,$246.738,$248.26,$236.2833,-0.49670000000000414
09/10/2021,245.4233,45552515,$253.20,$254.2033,$244.84,-2.2432999999999765
09/09/2021,251.62,42233194,$251.1366,$254.0333,$250.5433,6.196699999999993
09/08/2021,251.29,56379126,$253.86,$254.8166,$246.9244,-0.3300000000000125
09/07/2021,250.9733,60119496,$246.6666,$253.40,$246.42,-0.3166999999999973
09/03/2021,244.5233,45813155,$244.083,$244.6666,$241.40,-6.449999999999989
09/02/2021,244.13,38390224,$244.8333,$246.99,$243.5133,-0.39330000000001064
09/01/2021,244.6966,39613024,$244.6933,$247.33,$243.7567,0.566599999999994
08/31/2021,245.24,62566326,$244.3333,$246.7966,$242.1466,0.5434000000000196
08/30/2021,243.6366,55812666,$238.2383,$243.6666,$237.5766,-1.603400000000022
08/27/2021,237.3066,41501284,$235.00,$238.3333,$234.0333,-6.329999999999984
08/26/2021,233.72,39642874,$236.1033,$238.4666,$232.54,-3.5866000000000042
08/25/2021,237.0666,37936684,$235.6766,$238.99,$234.6666,3.346599999999995
08/24/2021,236.1633,39249214,$236.8933,$238.4066,$234.2133,-0.9033000000000015
08/23/2021,235.4333,60794586,$228.4806,$237.3766,$226.9168,-0.7299999999999898
08/20/2021,226.7533,44525614,$227.6166,$230.7099,$224.5666,-8.680000000000007
08/19/2021,224.49,42940474,$226.07,$228.85,$222.53,-2.2632999999999868
08/18/2021,229.6633,61048146,$223.2493,$231.9233,$223.1166,5.173299999999983
08/17/2021,221.9033,71163847,$224.22,$224.86,$216.28,-7.759999999999991
08/16/2021,228.7233,69309907,$235.0233,$236.50,$225.4666,6.819999999999993
08/13/2021,239.0566,50194415,$241.2366,$243.30,$238.1133,10.333300000000008
08/12/2021,240.75,53045075,$235.4466,$240.9333,$233.1333,1.693399999999997
08/11/2021,235.94,29401677,$237.57,$238.3933,$234.7366,-4.810000000000002
08/10/2021,236.6633,40296934,$237.9966,$238.8633,$233.96,0.7232999999999947
08/09/2021,237.92,44146054,$236.7233,$239.6766,$235.0433,1.256699999999995
08/06/2021,233.0333,46869155,$237.30,$238.7766,$232.5433,-4.8866999999999905
08/05/2021,238.21,38758924,$238.6666,$240.3166,$237.1366,5.176700000000011
08/04/2021,236.9733,51007955,$237.00,$241.6333,$236.31,-1.2367000000000132
08/03/2021,236.58,64860756,$239.6666,$240.8833,$233.67,-0.3932999999999822
08/02/2021,236.5566,100847320,$233.3333,$242.3133,$232.80,-0.023400000000009413
07/30/2021,229.0666,88969239,$223.9193,$232.51,$223.00,-7.490000000000009
07/29/2021,225.7833,91183929,$216.5966,$227.8966,$216.2666,-3.283299999999997
07/28/2021,215.66,48019805,$215.665,$218.3233,$213.1333,-10.1233
07/27/2021,214.9266,98439880,$221.1333,$222.1666,$209.08,-0.733399999999989
07/26/2021,219.2066,76009688,$216.99,$222.7333,$215.7033,4.280000000000001
07/23/2021,214.46,43814824,$215.4533,$216.2666,$212.4333,-4.746600000000001
07/22/2021,216.42,45317195,$218.8142,$220.7233,$214.8667,1.9599999999999795
07/21/2021,218.43,41860024,$219.87,$221.6199,$216.7633,2.0100000000000193
07/20/2021,220.1666,46461395,$217.33,$220.7972,$213.5003,1.7365999999999815
07/19/2021,215.4066,63891276,$209.9633,$215.7333,$207.0966,-4.759999999999991
07/16/2021,214.74,49112915,$218.2266,$218.8999,$214.0666,-0.6665999999999883
07/15/2021,216.8666,60628716,$219.4633,$222.0466,$212.6266,2.1265999999999963
07/14/2021,217.7933,64923576,$223.5833,$226.2033,$217.6133,0.9266999999999825
07/13/2021,222.8466,62898276,$228.7733,$231.0933,$222.0986,5.053300000000007
07/12/2021,228.5666,77781128,$220.7333,$229.08,$220.7203,5.719999999999999
07/09/2021,218.9833,54421655,$217.7283,$219.6366,$214.8966,-9.58329999999998
07/08/2021,217.6033,68319967,$209.4566,$218.1433,$206.82,-1.3800000000000239
07/07/2021,214.8833,56375886,$221.4233,$221.90,$212.7733,-2.719999999999999
07/06/2021,219.86,69853357,$227.2371,$228.00,$217.1334,4.976700000000022
07/02/2021,226.3,81292118,$226.3266,$233.3333,$224.42,6.439999999999998
07/01/2021,225.9733,55903566,$227.9733,$229.33,$224.2666,-0.32670000000001664
06/30/2021,226.5666,56774586,$226.59,$230.9366,$226.0466,0.5932999999999993
06/29/2021,226.92,52143935,$228.2166,$229.1699,$225.2966,0.3533999999999935
06/28/2021,229.5733,64884486,$223.88,$231.5666,$223.44,2.6533000000000015
06/25/2021,223.9566,97490140,$229.86,$231.27,$222.90,-5.61669999999998
06/24/2021,226.6066,137947184,$224.9966,$232.54,$222.5366,2.6499999999999773
06/23/2021,218.8566,93297699,$210.6666,$219.068,$210.0133,-7.75
06/22/2021,207.9033,57476676,$206.0833,$209.5231,$205.1666,-10.953299999999984
06/21/2021,206.9433,74438227,$208.16,$210.4633,$202.96,-0.960000000000008
